timestamp,price,position,return,strat_return,strat_return_adj,equity
2025-04-13 05:00:00,0.643999,0.0,0.0,0.0,0.0,10000.0
2025-04-13 06:00:00,0.64504,0.0,0.0016164621373635502,0.0,0.0,10000.0
2025-04-13 07:00:00,0.643946,0.0,-0.0016960188515440233,-0.0,-0.0,10000.0
2025-04-13 08:00:00,0.647396,0.0,0.005357592096231656,0.0,0.0,10000.0
2025-04-13 09:00:00,0.666603,0.0,0.029668085684804835,0.0,0.0,10000.0
2025-04-13 10:00:00,0.658225,0.0,-0.012568200263125107,-0.0,-0.0,10000.0
2025-04-13 11:00:00,0.651219,0.0,-0.010643776824034279,-0.0,-0.0,10000.0
2025-04-13 12:00:00,0.650522,0.0,-0.0010703004672774075,-0.0,-0.0,10000.0
2025-04-13 13:00:00,0.638915,0.0,-0.01784259410135247,-0.0,-0.0,10000.0
2025-04-13 14:00:00,0.643662,0.0,0.007429783304508275,0.0,0.0,10000.0
2025-04-13 15:00:00,0.643318,0.0,-0.0005344419897399533,-0.0,-0.0,10000.0
2025-04-13 16:00:00,0.649039,0.0,0.008892958070503276,0.0,0.0,10000.0
2025-04-13 17:00:00,0.658144,0.0,0.014028432806040714,0.0,0.0,10000.0
2025-04-13 18:00:00,0.656407,0.0,-0.0026392400447318165,-0.0,-0.0,10000.0
2025-04-13 19:00:00,0.640714,0.0,-0.0239074232907327,-0.0,-0.0,10000.0
2025-04-13 20:00:00,0.637139,0.0,-0.0055797126330936475,-0.0,-0.0,10000.0
2025-04-13 21:00:00,0.638507,0.0,0.002147098199921871,0.0,0.0,10000.0
2025-04-13 22:00:00,0.632821,0.0,-0.008905149043001992,-0.0,-0.0,10000.0
2025-04-13 23:00:00,0.637198,0.0,0.006916647835643941,0.0,0.0,10000.0
2025-04-14 00:00:00,0.641941,0.0,0.0074435261880920756,0.0,0.0,10000.0
2025-04-14 01:00:00,0.638182,0.0,-0.005855678325578095,-0.0,-0.0,10000.0
2025-04-14 02:00:00,0.647476,0.0,0.014563243714175611,0.0,0.0,10000.0
2025-04-14 03:00:00,0.643026,0.0,-0.006872841618840053,-0.0,-0.0,10000.0
2025-04-14 04:00:00,0.652289,0.0,0.014405327311803884,0.0,0.0,10000.0
2025-04-14 05:00:00,0.645335,0.0,-0.01066091870321284,-0.0,-0.0,10000.0
2025-04-14 06:00:00,0.63953,0.0,-0.00899532800793379,-0.0,-0.0,10000.0
2025-04-14 07:00:00,0.64119,0.0,0.0025956561850108972,0.0,0.0,10000.0
2025-04-14 08:00:00,0.642099,0.0,0.0014176765077433817,0.0,0.0,10000.0
2025-04-14 09:00:00,0.638828,0.0,-0.005094230017489543,-0.0,-0.0,10000.0
2025-04-14 10:00:00,0.648465,0.0,0.015085437707802463,0.0,0.0,10000.0
2025-04-14 11:00:00,0.649728,0.0,0.0019476764358909993,0.0,0.0,10000.0
2025-04-14 12:00:00,0.652082,0.0,0.003623054570528028,0.0,0.0,10000.0
2025-04-14 13:00:00,0.643707,0.0,-0.012843476740655335,-0.0,-0.0,10000.0
2025-04-14 14:00:00,0.652615,0.0,0.013838594267267412,0.0,0.0,10000.0
2025-04-14 15:00:00,0.633058,0.0,-0.029967132229568594,-0.0,-0.0,10000.0
2025-04-14 16:00:00,0.633835,0.0,0.0012273756906950872,0.0,0.0,10000.0
2025-04-14 17:00:00,0.640188,0.0,0.01002311327080374,0.0,0.0,10000.0
2025-04-14 18:00:00,0.639189,0.0,-0.0015604791092616033,-0.0,-0.0,10000.0
2025-04-14 19:00:00,0.639969,0.0,0.0012202963442737857,0.0,0.0,10000.0
2025-04-14 20:00:00,0.635289,0.0,-0.0073128542163761745,-0.0,-0.0,10000.0
2025-04-14 21:00:00,0.635936,0.0,0.001018434129978596,0.0,0.0,10000.0
2025-04-14 22:00:00,0.633386,0.0,-0.004009837467921162,-0.0,-0.0,10000.0
2025-04-14 23:00:00,0.635098,0.0,0.002702933124508755,0.0,0.0,10000.0
2025-04-15 00:00:00,0.636566,0.0,0.0023114542952424877,0.0,0.0,10000.0
2025-04-15 01:00:00,0.638881,0.0,0.003636700672043469,0.0,0.0,10000.0
2025-04-15 02:00:00,0.637082,0.0,-0.002815860856716701,-0.0,-0.0,10000.0
2025-04-15 03:00:00,0.644399,0.0,0.011485177732222906,0.0,0.0,10000.0
2025-04-15 04:00:00,0.643672,0.0,-0.0011281830046291352,-0.0,-0.0,10000.0
2025-04-15 05:00:00,0.641731,0.0,-0.0030155110056052647,-0.0,-0.0,10000.0
2025-04-15 06:00:00,0.639288,0.0,-0.0038068910493650465,-0.0,-0.0,10000.0
2025-04-15 07:00:00,0.64549,0.0,0.009701417827332914,0.0,0.0,10000.0
2025-04-15 08:00:00,0.644799,0.0,-0.0010705045779175748,-0.0,-0.0,10000.0
2025-04-15 09:00:00,0.644352,0.0,-0.0006932392885223848,-0.0,-0.0,10000.0
2025-04-15 10:00:00,0.638456,0.0,-0.009150278108859822,-0.0,-0.0,10000.0
2025-04-15 11:00:00,0.63704,0.0,-0.0022178505644867563,-0.0,-0.0,10000.0
2025-04-15 12:00:00,0.635484,0.0,-0.0024425467788521393,-0.0,-0.0,10000.0
2025-04-15 13:00:00,0.637478,0.0,0.003137765860351971,0.0,0.0,10000.0
2025-04-15 14:00:00,0.628501,0.0,-0.01408205459639389,-0.0,-0.0,10000.0
2025-04-15 15:00:00,0.622841,0.0,-0.009005554485991274,-0.0,-0.0,10000.0
2025-04-15 16:00:00,0.621778,0.0,-0.0017066956093126917,-0.0,-0.0,10000.0
2025-04-15 17:00:00,0.618969,0.0,-0.004517689593391938,-0.0,-0.0,10000.0
2025-04-15 18:00:00,0.618972,0.0,4.846769385835614e-06,0.0,0.0,10000.0
2025-04-15 19:00:00,0.618642,0.0,-0.0005331420484285809,-0.0,-0.0,10000.0
2025-04-15 20:00:00,0.617888,0.0,-0.0012187985943405977,-0.0,-0.0,10000.0
2025-04-15 21:00:00,0.6173,0.0,-0.0009516287741467844,-0.0,-0.0,10000.0
2025-04-15 22:00:00,0.610796,0.0,-0.010536206058642361,-0.0,-0.0,10000.0
2025-04-15 23:00:00,0.609217,0.0,-0.002585151179771983,-0.0,-0.0,10000.0
2025-04-16 00:00:00,0.608098,0.0,-0.00183678393741471,-0.0,-0.0,10000.0
2025-04-16 01:00:00,0.615227,0.0,0.011723439314057726,0.0,0.0,10000.0
2025-04-16 02:00:00,0.614137,0.0,-0.0017717037776299183,-0.0,-0.0,10000.0
2025-04-16 03:00:00,0.611952,0.0,-0.0035578380719610836,-0.0,-0.0,10000.0
2025-04-16 04:00:00,0.609452,0.0,-0.004085287734985843,-0.0,-0.0,10000.0
2025-04-16 05:00:00,0.605639,0.0,-0.006256440211862335,-0.0,-0.0,10000.0
2025-04-16 06:00:00,0.608299,0.0,0.004392055333292566,0.0,0.0,10000.0
2025-04-16 07:00:00,0.603466,0.0,-0.007945105942965713,-0.0,-0.0,10000.0
2025-04-16 08:00:00,0.608333,0.0,0.008065077402869436,0.0,0.0,10000.0
2025-04-16 09:00:00,0.602373,0.0,-0.009797265642337294,-0.0,-0.0,10000.0
2025-04-16 10:00:00,0.606447,0.0,0.006763251340946352,0.0,0.0,10000.0
2025-04-16 11:00:00,0.607,0.0,0.0009118686381497376,0.0,0.0,10000.0
2025-04-16 12:00:00,0.60417,0.0,-0.004662273476112033,-0.0,-0.0,10000.0
2025-04-16 13:00:00,0.602981,0.0,-0.001967989142128812,-0.0,-0.0,10000.0
2025-04-16 14:00:00,0.61174,0.0,0.01452616251590011,0.0,0.0,10000.0
2025-04-16 15:00:00,0.6106,0.0,-0.0018635367966781669,-0.0,-0.0,10000.0
2025-04-16 16:00:00,0.60965,0.0,-0.0015558467081558947,-0.0,-0.0,10000.0
2025-04-16 17:00:00,0.596194,0.0,-0.022071680472402266,-0.0,-0.0,10000.0
2025-04-16 18:00:00,0.605627,0.0,0.015822031083841948,0.0,0.0,10000.0
2025-04-16 19:00:00,0.615193,0.0,0.015795200676323784,0.0,0.0,10000.0
2025-04-16 20:00:00,0.611671,0.0,-0.005725032632035831,-0.0,-0.0,10000.0
2025-04-16 21:00:00,0.616405,0.0,0.007739454706860327,0.0,0.0,10000.0
2025-04-16 22:00:00,0.615536,0.0,-0.0014097873962736207,-0.0,-0.0,10000.0
2025-04-16 23:00:00,0.610807,0.0,-0.007682735047178313,-0.0,-0.0,10000.0
2025-04-17 00:00:00,0.61158,0.0,0.0012655388690698821,0.0,0.0,10000.0
2025-04-17 01:00:00,0.615087,0.0,0.0057343274796428645,0.0,0.0,10000.0
2025-04-17 02:00:00,0.612974,0.0,-0.0034352863903805986,-0.0,-0.0,10000.0
2025-04-17 03:00:00,0.61395,0.0,0.0015922371911369915,0.0,0.0,10000.0
2025-04-17 04:00:00,0.613936,0.0,-2.2803159866358058e-05,-0.0,-0.0,10000.0
2025-04-17 05:00:00,0.618717,0.0,0.007787456673008064,0.0,0.0,10000.0
2025-04-17 06:00:00,0.622129,0.0,0.005514637548346135,0.0,0.0,10000.0
2025-04-17 07:00:00,0.61952,0.0,-0.004193664015019527,-0.0,-0.0,10000.0
2025-04-17 08:00:00,0.616202,0.0,-0.005355759297520524,-0.0,-0.0,10000.0
2025-04-17 09:00:00,0.616617,0.0,0.0006734804495927005,0.0,0.0,10000.0
2025-04-17 10:00:00,0.615441,0.0,-0.0019071806323860407,-0.0,-0.0,10000.0
2025-04-17 11:00:00,0.618319,0.0,0.004676321532039562,0.0,0.0,10000.0
2025-04-17 12:00:00,0.621901,0.0,0.005793126201847354,0.0,0.0,10000.0
2025-04-17 13:00:00,0.620203,0.0,-0.002730338108477226,-0.0,-0.0,10000.0
2025-04-17 14:00:00,0.613686,0.0,-0.01050784984916231,-0.0,-0.0,10000.0
